doc_id,source,sentence,has_smell,smell_codes,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19
기능요구사항,HWP 요구사항후보,로그인 방식에 따라 ID/PWD로 로그인 사용자의 경우 이 페이지를 사용할 수 없도록 기능을 제한하도록 기능을 구현해야 한다.,1,"S6, S7, S12, S19",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
기능요구사항,HWP 요구사항후보,로그인한 사용자의 정보를 기준으로 본인의 정보만 등록/수정/삭제/검색이 가능하도록 기능을 구현해야 한다.,1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 4.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"고용보험 피보험자격확인 청구, 근로자 고용보험 피보험자격 신고에 해당하는 하위 서비스를 구현해야 한다.",1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,로그인 방식에 따라 ID/PWD로 로그인 사용자의 경우 이 페이지를 사용할 수 없도록 기능을 제한하도록 기능을 구현해야 한다.,1,"S6, S7, S12, S19",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
기능요구사항,HWP 요구사항후보,로그인한 사용자의 정보를 기준으로 본인의 정보만 등록/수정/삭제/검색이 가능하도록 기능을 구현해야 한다.,1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 4.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,임금피크제지원금 신청에 해당하는 하위 서비스를 구현해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,로그인 방식에 따라 ID/PWD로 로그인 사용자의 경우 이 페이지를 사용할 수 없도록 기능을 제한하도록 기능을 구현해야 한다.,1,"S6, S7, S12, S19",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
기능요구사항,HWP 요구사항후보,로그인한 사용자의 정보를 기준으로 본인의 정보만 등록/수정/삭제/검색이 가능하도록 기능을 구현해야 한다.,1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 4.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"부정행위신고, 신고포상금 지급신청에 해당하는 하위 서비스를 구현해야 한다.",1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,로그인 방식에 따라 ID/PWD로 로그인 사용자의 경우 이 페이지를 사용할 수 없도록 기능을 제한하도록 기능을 구현해야 한다.,1,"S6, S7, S12, S19",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
기능요구사항,HWP 요구사항후보,로그인한 사용자의 정보를 기준으로 본인의 정보만 등록/수정/삭제/검색이 가능하도록 기능을 구현해야 한다.,1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 4.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"고용보험 가입여부, 고용보험 가입이력, 피보험자격 신고현황 조회, 이직확인서 처리여부, 실업급여 수급자격 신청내역, 급여수급내역조회, 전자통지서 수신현황에 해당하는 하위 서비스를 구현해야 한다.",1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,로그인 방식에 따라 ID/PWD로 로그인 사용자의 경우 이 페이지를 사용할 수 없도록 기능을 제한하도록 기능을 구현해야 한다.,1,"S6, S7, S12, S19",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
기능요구사항,HWP 요구사항후보,로그인한 사용자의 정보를 기준으로 본인의 정보만 등록/수정/삭제/검색이 가능하도록 기능을 구현해야 한다.,1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 4.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"국민연금, 건강보험, 4대보험과 관련된 신고서 내역이 표시되며, SSO로 해당 사이트로 로그인이이 되도록 서비스를 구현해야 한다.",1,"S6, S7, S8, S9, S18",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,로그인 방식에 따라 ID/PWD로 로그인 사용자의 경우 이 페이지를 사용할 수 없도록 기능을 제한하도록 기능을 구현해야 한다.,1,"S6, S7, S12, S19",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
기능요구사항,HWP 요구사항후보,로그인한 사용자의 정보를 기준으로 본인의 정보만 등록/수정/삭제/검색이 가능하도록 기능을 구현해야 한다.,1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 4.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,온라인(홈페이지)/센터에서 신청 두가지 탭으로 구분하여 구현해야 한다. [온라인(홈페이지)] 1.,1,"S2, S5, S18",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"반려요청 버튼을 클릭하면 센터에 접수된 민원서에 대하여 반료요청 상태로 변경되며, 센터 담당자가 반려요청 상태를 확인할 수 있어야 한다. [센터에서 신청] 1.",1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,로그인 방식에 따라 ID/PWD로 로그인 사용자의 경우 이 페이지를 사용할 수 없도록 기능을 제한하도록 기능을 구현해야 한다.,1,"S6, S7, S12, S19",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
기능요구사항,HWP 요구사항후보,로그인한 사용자의 정보를 기준으로 본인의 정보만 등록/수정/삭제/검색이 가능하도록 기능을 구현해야 한다.,1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 4.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"일용직근로내용확인신고, 자격취득(건강/국민/고용/산재), 건강보험 피부양자 자격취득신고, 자격상실(건강/국민/고용/산재), 이직확인서, 전산대체신고, 자격변경신고, 피보험자 전근신고, 외국인 공요보험 가입/가입탈퇴 신청, 별정직/계약직공무원 고용보험 가입/가입탈퇴 신청, 고용보험 하수급인 명세서 신청에 해당하는 하위 서비스를 구현해야 한다.",1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,로그인 방식에 따라 ID/PWD로 로그인 사용자의 경우 이 페이지를 사용할 수 없도록 기능을 제한하도록 기능을 구현해야 한다.,1,"S6, S7, S12, S19",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
기능요구사항,HWP 요구사항후보,로그인한 사용자의 정보를 기준으로 본인의 정보만 등록/수정/삭제/검색이 가능하도록 기능을 구현해야 한다.,1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 4.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"고용유지지원금(휴업), 고용유지지원금(훈련), 고용유지지원금(유급휴직), 고용유지지원금(무급휴직), 고용유지지원금(인력재배치), 지역고용촉진 지원금, 고용촉진지원금(취업희망풀), 임신출산여성고용안정지원금, 직장보육시설지원금, 직장보육시설운영비지원금, 임금피크제지원금, 고령자고용연장지원금, 건설근로자고용보험관리지원금, 출산전후(유산/사산)휴가 급여대위 신청, 고령자 고용촉진장려금 신청(다수고용), 60세이상 고령자 고용지원금에 해당하는 하위 서비스를 구현해야 한다.",1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,로그인 방식에 따라 ID/PWD로 로그인 사용자의 경우 이 페이지를 사용할 수 없도록 기능을 제한하도록 기능을 구현해야 한다.,1,"S6, S7, S12, S19",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
기능요구사항,HWP 요구사항후보,로그인한 사용자의 정보를 기준으로 본인의 정보만 등록/수정/삭제/검색이 가능하도록 기능을 구현해야 한다.,1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 4.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"출산전후휴가(유산/사산휴가), 육아휴직확인서, 육아기근로시간단축확인서에 해당하는 하위 서비스를 구현해야 한다.",1,"S10, S18",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,로그인 방식에 따라 ID/PWD로 로그인 사용자의 경우 이 페이지를 사용할 수 없도록 기능을 제한하도록 기능을 구현해야 한다.,1,"S6, S7, S12, S19",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
기능요구사항,HWP 요구사항후보,로그인한 사용자의 정보를 기준으로 본인의 정보만 등록/수정/삭제/검색이 가능하도록 기능을 구현해야 한다.,1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 4.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"고용창출지원사업 계획서 신청, 고용환경개선지원금, 시간제일자리지원금, 유망창업기업지원금, 전문인력채용지원금, 일자리함께하기 지원금, 고용환경개선 완료신고서, 고용환경시설 용모변경매각에 해당하는 하위 서비스를 구현해야 한다.",1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,로그인 방식에 따라 ID/PWD로 로그인 사용자의 경우 이 페이지를 사용할 수 없도록 기능을 제한하도록 기능을 구현해야 한다.,1,"S6, S7, S12, S19",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
기능요구사항,HWP 요구사항후보,로그인한 사용자의 정보를 기준으로 본인의 정보만 등록/수정/삭제/검색이 가능하도록 기능을 구현해야 한다.,1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 4.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,로그인 방식에 따라 ID/PWD로 로그인 사용자의 경우 이 페이지를 사용할 수 없도록 기능을 제한하도록 기능을 구현해야 한다.,1,"S6, S7, S12, S19",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
기능요구사항,HWP 요구사항후보,로그인한 사용자의 정보를 기준으로 본인의 정보만 등록/수정/삭제/검색이 가능하도록 기능을 구현해야 한다.,1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 4.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"고용보험가입자목록조회, 근로자별 고용보험 가입여부 조회, 고용보험 가입자 자료요청, 지급내역조회, 전자통지서 수신현황 조회, 하수급인 등록현황 조회, 일용근로내역 신고현황 조회, 이직확인서 일괄처리 기능에 해당하는 하위 서비스를 구현해야 한다.",1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,로그인 방식에 따라 ID/PWD로 로그인 사용자의 경우 이 페이지를 사용할 수 없도록 기능을 제한하도록 기능을 구현해야 한다.,1,"S6, S7, S12, S19",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
기능요구사항,HWP 요구사항후보,로그인한 사용자의 정보를 기준으로 본인의 정보만 등록/수정/삭제/검색이 가능하도록 기능을 구현해야 한다.,1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 4.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"국민연금, 건강보험, 4대보험과 관련된 신고서 내역이 표시되며, SSO로 해당 사이트로 로그인이이 되도록 서비스를 구현해야 한다.",1,"S6, S7, S8, S9, S18",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,미리보기는 image로 하여 구현되어 표시되도록 기능을 구현해야 한다.,1,"S9, S18",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"고용보험 관리자 화면에서 등록한 내역이 조회되어야 하며, 법령 제목을 클릭하면 법제처의 검색결과 화면으로 이동해야 한다.",1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,목록에서 첨부파일을 다운로드 할 수 있어야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"요구사항 고유번호 SFR-EHP-026 요구사항 명칭 고용보험홈페이지 요구사항 분류 고객센터 요구사항 상세 설명 정의 - 고용보험홈페이지>고객센터>이용가이드 세부내용 고용보험 홈페이지를 이용하기 위한 기본 안내 내역을 조회할 수 있어야 한다. ㅇ 처음오셨나요? - pc사양 및 환경, 인터넷 옵션설정 ㅇ 개인회원안내 ㅇ 기업회원안내 ㅇ 기관별 민원안내 요구사항 고유번호 SFR-EHP-027 요구사항 명칭 고용보험홈페이지 요구사항 분류 고객센터 요구사항 상세 설명 정의 - 고용보험홈페이지>고객센터>고용센터 찾기 세부내용 1.",1,S7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
기능요구사항,HWP 요구사항후보,전국 고용센터의 위치 및 연락처에 대한 내역을 조회할 수 있도록 기능을 구현해야 한다.,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,고용보험 인터넷 서비스를 사용하기 위해 인증서를 발급/재발급 받고 공인인증서를 등록/수정/삭제하는 관리 기능에 대한 설명을 조회할 수 있어야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,공인인증서 관리와 관련된 FAQ를 검색하고 결과를 조회할 수 있어야 한다.,1,"S5, S8, S18",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,고객의견 통합관리시스템과 연계되어야 함 요구사항 고유번호 SFR-EHP-032 요구사항 명칭 고용보험홈페이지 요구사항 분류 고객센터 요구사항 상세 설명 정의 - 고용보험홈페이지>고객센터>나의 상담내역 세부내용 고용보험 홈페이지에 대한 상담 및 개선요구사항을 등록했을 경우 해당 내역에 대한 답변 진행상태를 조회할 수 있는 기능을 구현해야 한다.,1,"S7, S9",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
기능요구사항,HWP 요구사항후보,회원 정보에 대한 기본 및 상세 조회 기능을 구현하여야한다.,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,회원정보에 대한 수정기능을 구현하여야 한다.,1,"S5, S18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,로그인 방식에 따라 ID/PWD로 로그인 사용자의 경우 이 페이지를 사용할 수 없도록 기능을 제한하도록 기능을 구현해야 한다.,1,"S6, S7, S12, S19",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
기능요구사항,HWP 요구사항후보,로그인한 사용자의 정보를 기준으로 본인의 정보만 등록/수정/삭제/검색이 가능하도록 기능을 구현해야 한다.,1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,조회시 조회되는 개수를 10개/20개/50개/100개로 선택할 수 있어야 한다 4.,1,"S2, S18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,"화면 상단에 전산도움말 등록기능이 있어야 하고, 이 기능을 센터 담당자가 확인할 수 있어야 한다.",1,"S15, S18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
기능요구사항,HWP 요구사항후보,조회하는 화면에 대하여 화면 내용 그대로 출력하는 기능을 제공해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,화면 상단에 질의등록 및 답변을 확인할 수 있는 바로가기 기능을 제공해야 한다. [목록조회] 1.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,연번의 체크박스를 클릭하면 해당 문서를 민원인의 이메일로 통지서를 발송하는 기능을 구현해야 한다.,1,S18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
기능요구사항,HWP 요구사항후보,로그인 방식에 따라 ID/PWD로 로그인 사용자의 경우 이 페이지를 사용할 수 없도록 기능을 제한하도록 기능을 구현해야 한다.,1,"S6, S7, S12, S19",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
기능요구사항,HWP 요구사항후보,로그인한 사용자의 정보를 기준으로 본인의 정보만 등록/수정/삭제/검색이 가능하도록 기능을 구현해야 한다.,1,"S6, S18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
